fieldID,irrigation,buffer,fence,treatment,scenario_type,area,OrganicN,NO3,OrganicP,SolubleP,Sediment,TotalP,TotalN
4813,flood_irr,buffer,no_fence,flo_buff,alternative,11.5233,1.570287638,1.210152185,0.327793165,0.327793165,2.445764752,0.65558633,2.780439823
4813,flood_irr,buffer,fenced,flo_buff_fence,alternative,11.5233,1.495512036,1.15252589,0.312183967,0.312183967,2.329299764,0.624367934,2.648037926
4813,sprinkler_irr,buff_none,no_fence,spr,alternative,11.5233,2.982551208,1.897438874,0.609723296,0.659476717,5.07924872,1.269200013,4.879990082
4813,sprinkler_irr,buff_none,fenced,spr_fence,alternative,11.5233,2.84052496,1.807084642,0.580688854,0.628073064,4.837379734,1.208761918,4.647609602
4813,sprinkler_irr,buffer,no_fence,spr_buff,alternative,11.5233,2.8678377,1.7542889,0.5862724,0.5862724,4.883893,1.1725448,4.6221266
4813,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,11.5233,2.731274,1.670751333,0.558354667,0.558354667,4.651326667,1.116709334,4.402025333
4814,flood_irr,buff_none,no_fence,flo,current condition,10.3475,20.07284692,10.2019725,2.642606591,2.858243289,20.28444556,5.50084988,30.27481942
4814,flood_irr,buff_none,fenced,flo_fence,alternative,10.3475,2.548932942,2.159147619,0.559281818,0.604919215,4.293004352,1.164201033,4.708080561
4814,flood_irr,buffer,no_fence,flo_buff,alternative,10.3475,2.573441913,2.096066014,0.564659528,0.564659528,4.33428324,1.129319056,4.669507927
4814,flood_irr,buffer,fenced,flo_buff_fence,alternative,10.3475,2.45089706,1.996253346,0.537770979,0.537770979,4.1278888,1.075541958,4.447150406
4814,sprinkler_irr,buff_none,no_fence,spr,alternative,10.3475,3.569647536,2.776788706,0.742043484,0.802594232,6.24353548,1.544637716,6.346436242
4814,sprinkler_irr,buff_none,fenced,spr_fence,alternative,10.3475,3.39966432,2.644560672,0.70670808,0.764375459,5.946224266,1.471083539,6.044224992
4814,sprinkler_irr,buffer,no_fence,spr_buff,alternative,10.3475,3.4323534,2.56729725,0.71350335,0.71350335,6.0033995,1.4270067,5.99965065
4814,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,10.3475,3.268908,2.445045,0.679527,0.679527,5.717523333,1.359054,5.713953
4816,flood_irr,buff_none,no_fence,flo,current condition,6.86618,45.13607771,10.99907919,6.05731009,6.551586594,49.43996219,12.60889668,56.1351569
4816,flood_irr,buff_none,fenced,flo_fence,alternative,6.86618,5.731565424,2.327847447,1.281970389,1.386579173,10.46348406,2.668549562,8.059412871
4816,flood_irr,buffer,no_fence,flo_buff,alternative,6.86618,5.78667663,2.259837111,1.294297027,1.294297027,10.56409448,2.588594054,8.046513741
4816,flood_irr,buffer,fenced,flo_buff_fence,alternative,6.86618,5.5111206,2.15222582,1.232663836,1.232663836,10.06104237,2.465327672,7.66334642
4816,sprinkler_irr,buff_none,no_fence,spr,alternative,6.86618,8.05935312,3.000902661,1.707711824,1.847061109,15.04703928,3.554772933,11.06025578
4816,sprinkler_irr,buff_none,fenced,spr_fence,alternative,6.86618,7.6755744,2.858002534,1.626392214,1.759105818,14.3305136,3.385498032,10.53357693
4816,sprinkler_irr,buffer,no_fence,spr_buff,alternative,6.86618,7.749378,2.7745032,1.6420306,1.6420306,14.468307,3.2840612,10.5238812
4816,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,6.86618,7.38036,2.642384,1.563838667,1.563838667,13.77934,3.127677334,10.022744
4818,flood_irr,buff_none,no_fence,flo,current condition,3.24098,6.146852035,6.61905902,0.722207074,0.781139171,5.08512566,1.503346245,12.76591106
4818,flood_irr,buff_none,fenced,flo_fence,alternative,3.24098,0.780552639,1.400859052,0.152848058,0.16532046,1.076217071,0.318168518,2.181411691
4818,flood_irr,buffer,no_fence,flo_buff,alternative,3.24098,0.788057953,1.359931587,0.154317751,0.154317751,1.086565312,0.308635502,2.14798954
4818,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.24098,0.750531384,1.29517294,0.146969287,0.146969287,1.034824106,0.293938574,2.045704324
4818,sprinkler_irr,buff_none,no_fence,spr,alternative,3.24098,1.25676096,2.138626264,0.243442399,0.263307299,7.822745906,0.506749698,3.395387224
4818,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.24098,1.1969152,2.036786918,0.231849904,0.250768856,1.79135424,0.48261876,3.233702118
4818,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.24098,1.208424,1.9772802,0.23407923,0.23407923,1.8085788,0.46815846,3.1857042
4818,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.24098,1.15088,1.883124,0.2229326,0.2229326,1.722456,0.4458652,3.034004
4822,flood_irr,buff_none,no_fence,flo,current condition,7.25814,14.42766051,4.719078413,1.635726465,1.769201744,14.15143954,3.404928209,19.14673892
4822,flood_irr,buff_none,fenced,flo_fence,alternative,7.25814,1.832083874,0.998746754,0.346185495,0.374434231,2.995013659,0.720619726,2.830830628
4822,flood_irr,buffer,no_fence,flo_buff,alternative,7.25814,1.849700066,0.969567392,0.349514201,0.349514201,3.023811868,0.699028402,2.819267458
4822,flood_irr,buffer,fenced,flo_buff_fence,alternative,7.25814,1.76161911,0.923397516,0.332870668,0.332870668,2.879820826,0.665741336,2.685016626
4822,sprinkler_irr,buff_none,no_fence,spr,alternative,7.25814,5.489621592,1.768447583,1.128080044,1.220131375,10.15335412,2.348211419,7.258069175
4822,sprinkler_irr,buff_none,fenced,spr_fence,alternative,7.25814,5.22821104,1.684235793,1.074361946,1.162029881,9.669861066,2.236391827,6.912446833
4822,sprinkler_irr,buffer,no_fence,spr_buff,alternative,7.25814,5.2784823,1.6350292,1.08469235,1.08469235,9.7628405,2.1693847,6.9135115
4822,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,7.25814,5.027126,1.557170667,1.033040333,1.033040333,9.297943333,2.066080666,6.584296667
4823,flood_irr,buff_none,no_fence,flo,current condition,15.1317,67.91059745,5.374937105,9.321267636,10.08188308,75.73638209,19.40315072,73.28553456
4823,flood_irr,buff_none,fenced,flo_fence,alternative,15.1317,8.62356793,1.137552827,1.972755055,2.133731867,16.02886393,4.106486922,9.761120757
4823,flood_irr,buffer,no_fence,flo_buff,alternative,15.1317,8.706486852,1.10431811,1.991723853,1.991723853,16.18298762,3.983447706,9.810804962
4823,flood_irr,buffer,fenced,flo_buff_fence,alternative,15.1317,8.29189224,1.051731534,1.89687986,1.89687986,15.41236916,3.79375972,9.343623774
4823,sprinkler_irr,buff_none,no_fence,spr,alternative,15.1317,17.6349264,1.844958345,3.76440428,4.07157967,33.92674376,7.83598395,19.47988475
4823,sprinkler_irr,buff_none,fenced,spr_fence,alternative,15.1317,16.795168,1.757103185,3.585146934,3.877694923,32.31118454,7.462841857,18.55227119
4823,sprinkler_irr,buffer,no_fence,spr_buff,alternative,15.1317,16.95666,1.7057677,3.6196195,3.6196195,32.621869,7.239239,18.6624277
4823,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,15.1317,16.1492,1.624540667,3.447256667,3.447256667,31.06844667,6.894513334,17.77374067
4830,flood_irr,buff_none,no_fence,flo,current condition,4.43109,13.88007169,9.097470849,1.781875382,1.927276413,13.27041066,3.709151795,22.97754254
4830,flood_irr,buff_none,fenced,flo_fence,alternative,4.43109,1.762548786,1.925390656,0.377116483,0.407889188,2.808552521,0.785005671,3.687939442
4830,flood_irr,buffer,no_fence,flo_buff,alternative,4.43109,1.77949637,1.869138488,0.380742603,0.380742603,2.835557834,0.761485206,3.648634858
4830,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.43109,1.694758448,1.780131894,0.362612003,0.362612003,2.70053127,0.725224006,3.474890342
4830,sprinkler_irr,buff_none,no_fence,spr,alternative,4.43109,2.43347832,2.452782987,0.496620124,0.537144326,4.04259492,1.03376445,4.886261307
4830,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.43109,2.3175984,2.335983797,0.472971546,0.511566024,3.8500904,0.98453757,4.653582197
4830,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.43109,2.339883,2.26773575,0.47751935,0.47751935,3.8871105,0.9550387,4.60761875
4830,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.43109,2.22846,2.159748333,0.454780333,0.454780333,3.70201,0.909560666,4.388208333
4831,flood_irr,buff_none,no_fence,flo,current condition,8.92089,7.721727463,8.863427643,0.966373586,1.04522967,6.770182059,2.011603256,16.58515511
4831,flood_irr,buff_none,fenced,flo_fence,alternative,8.92089,0.980536821,1.875857703,0.20452351,0.221212628,1.432842763,0.425736138,2.856394524
4831,flood_irr,buffer,no_fence,flo_buff,alternative,8.92089,0.989965059,1.821052688,0.206490082,0.206490082,1.446620098,0.412980164,2.811017747
4831,flood_irr,buffer,fenced,flo_buff_fence,alternative,8.92089,0.942823866,1.734335894,0.196657221,0.196657221,1.377733426,0.393314442,2.67715976
4831,sprinkler_irr,buff_none,no_fence,spr,alternative,8.92089,1.299689009,2.397428052,0.260865623,0.282152258,1.98498664,0.543017881,3.697117061
4831,sprinkler_irr,buff_none,fenced,spr_fence,alternative,8.92089,1.237799056,2.283264811,0.24844345,0.268716436,1.890463466,0.517159886,3.521063867
4831,sprinkler_irr,buffer,no_fence,spr_buff,alternative,8.92089,1.24970097,2.216557,0.25083233,0.25083233,1.908641,0.50166466,3.46625797
4831,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,8.92089,1.1901914,2.111006667,0.238887933,0.238887933,1.817753333,0.477775866,3.301198067
4832,flood_irr,buff_none,no_fence,flo,current condition,10.9837,15.69425006,8.984151284,2.056039557,2.223812385,15.36667264,4.279851942,24.67840134
4832,flood_irr,buff_none,fenced,flo_fence,alternative,10.9837,1.992920642,1.90140768,0.435140647,0.470648124,3.25220585,0.905788771,3.894328322
4832,flood_irr,buffer,no_fence,flo_buff,alternative,10.9837,2.01208334,1.845856198,0.439324692,0.439324692,3.283477061,0.878649384,3.857939538
4832,flood_irr,buffer,fenced,flo_buff_fence,alternative,10.9837,1.916269848,1.757958284,0.418404469,0.418404469,3.12712101,0.836808938,3.674228132
4832,sprinkler_irr,buff_none,no_fence,spr,alternative,10.9837,2.741533704,2.471073871,0.5686772,0.61508126,4.65139584,1.18375846,5.212607575
4832,sprinkler_irr,buff_none,fenced,spr_fence,alternative,10.9837,2.61098448,2.353403686,0.541597334,0.585791676,4.4299008,1.12738901,4.964388166
4832,sprinkler_irr,buffer,no_fence,spr_buff,alternative,10.9837,2.6360901,2.2846467,0.546805,0.546805,4.472496,1.09361,4.9207368
4832,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,10.9837,2.510562,2.175854,0.520766667,0.520766667,4.25952,1.041533334,4.686416
4835,flood_irr,buff_none,no_fence,flo,current condition,2.86667,6.488773216,8.855256181,0.79440734,0.859230979,5.566884572,1.653638319,15.3440294
4835,flood_irr,buff_none,fenced,flo_fence,alternative,2.86667,0.823971202,1.874128292,0.168128538,0.181847826,1.178176629,0.349976364,2.698099494
4835,flood_irr,buffer,no_fence,flo_buff,alternative,2.86667,0.831894002,1.819373804,0.169745158,0.169745158,1.189505251,0.339490316,2.651267806
4835,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.86667,0.792280002,1.732736956,0.161662055,0.161662055,1.132862144,0.32332411,2.525016958
4835,sprinkler_irr,buff_none,no_fence,spr,alternative,2.86667,1.106501105,2.421016125,0.217418074,0.235159388,1.656825716,0.452577462,3.52751723
4835,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.86667,1.053810576,2.305729643,0.207064832,0.223961322,1.577929254,0.431026154,3.359540219
4835,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.86667,1.06394337,2.2383655,0.20905584,0.20905584,1.59310165,0.41811168,3.30230887
4835,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.86667,1.0132794,2.131776667,0.1991008,0.1991008,1.517239667,0.3982016,3.145056067
4836,flood_irr,buff_none,no_fence,flo,current condition,6.58246,7.990275286,8.816879657,0.998967853,1.08048363,7.053608213,2.079451483,16.80715494
4836,flood_irr,buff_none,fenced,flo_fence,alternative,6.58246,1.014638132,1.866006276,0.211421768,0.228673784,1.492827135,0.440095552,2.880644408
4836,flood_irr,buffer,no_fence,flo_buff,alternative,6.58246,1.024394267,1.811489081,0.213454669,0.213454669,1.507181242,0.426909338,2.835883348
4836,flood_irr,buffer,fenced,flo_buff_fence,alternative,6.58246,0.975613588,1.725227696,0.203290161,0.203290161,1.435410706,0.406580322,2.700841284
4836,sprinkler_irr,buff_none,no_fence,spr,alternative,6.58246,1.381045411,2.43927748,0.276457018,0.29901591,2.138129084,0.575472928,3.820322891
4836,sprinkler_irr,buff_none,fenced,spr_fence,alternative,6.58246,1.315281344,2.32312141,0.263292398,0.284777057,2.036313414,0.548069455,3.638402754
4836,sprinkler_irr,buffer,no_fence,spr_buff,alternative,6.58246,1.32792828,2.25524915,0.265824055,0.265824055,2.05589335,0.53164811,3.58317743
4836,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,6.58246,1.2646936,2.147856333,0.253165767,0.253165767,1.957993667,0.506331534,3.412549933
4837,flood_irr,buff_none,no_fence,flo,current condition,6.95311,5.530648327,8.754183784,0.669324561,0.723941445,4.580068639,1.393266006,14.28483211
4837,flood_irr,buff_none,fenced,flo_fence,alternative,6.95311,0.702304549,1.852737309,0.141655992,0.153215121,0.969326696,0.294871113,2.555041858
4837,flood_irr,buffer,no_fence,flo_buff,alternative,6.95311,0.709057478,1.79860778,0.143018069,0.143018069,0.978647145,0.286036138,2.507665258
4837,flood_irr,buffer,fenced,flo_buff_fence,alternative,6.95311,0.675292836,1.71295979,0.136207685,0.136207685,0.9320449,0.27241537,2.388252626
4837,sprinkler_irr,buff_none,no_fence,spr,alternative,6.95311,0.955857521,2.429994811,0.185449919,0.200582632,1.38908042,0.386032551,3.385852332
4837,sprinkler_irr,buff_none,fenced,spr_fence,alternative,6.95311,0.910340496,2.314280773,0.17661897,0.191031078,1.322933734,0.367650048,3.224621269
4837,sprinkler_irr,buffer,no_fence,spr_buff,alternative,6.95311,0.91909377,2.2466668,0.17831723,0.17831723,1.33565425,0.35663446,3.16576057
4837,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,6.95311,0.8753274,2.139682667,0.169825933,0.169825933,1.272051667,0.339651866,3.015010067
4841,flood_irr,buff_none,no_fence,flo,current condition,2.0542,47.95616023,8.16423268,6.406388907,6.929150242,51.38539726,13.33553915,56.12039291
4841,flood_irr,buff_none,fenced,flo_fence,alternative,2.0542,6.089671141,1.727879932,1.355849504,1.466486823,10.87521635,2.822336327,7.817551073
4841,flood_irr,buffer,no_fence,flo_buff,alternative,2.0542,6.148225671,1.677398233,1.368886518,1.368886518,10.97978574,2.737773036,7.825623904
4841,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.0542,5.85545302,1.597522126,1.303701446,1.303701446,10.4569388,2.607402892,7.452975146
4841,sprinkler_irr,buff_none,no_fence,spr,alternative,2.0542,8.394540336,2.28835318,1.768926796,1.913271222,15.38696068,3.682198018,10.68289352
4841,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.0542,7.99480032,2.179383981,1.684692186,1.822163069,14.65424826,3.506855255,10.1741843
4841,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.0542,8.0716734,2.11571115,1.70089115,1.70089115,14.7951545,3.4017823,10.18738455
4841,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.0542,7.687308,2.014963,1.619896333,1.619896333,14.09062333,3.239792666,9.702271
4843,flood_irr,buff_none,no_fence,flo,current condition,3.74448,3.351616976,6.422371589,0.38450992,0.41588593,2.586463458,0.80039585,9.773988565
4843,flood_irr,buff_none,fenced,flo_fence,alternative,3.74448,0.425602156,1.359232082,0.081377761,0.088018186,0.547399674,0.169395947,1.784834238
4843,flood_irr,buffer,no_fence,flo_buff,alternative,3.74448,0.429694484,1.31952079,0.082160239,0.082160239,0.552663132,0.164320478,1.749215274
4843,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.74448,0.409232842,1.256686466,0.078247847,0.078247847,0.52634584,0.156495694,1.665919308
4843,sprinkler_irr,buff_none,no_fence,spr,alternative,3.74448,0.737042779,2.164973662,0.137373745,0.148583443,1.024109996,0.285957188,2.902016441
4843,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.74448,0.701945504,2.061879678,0.130832138,0.141508041,0.975342854,0.272340179,2.763825182
4843,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.74448,0.70869498,2.00163985,0.13209014,0.13209014,0.98472115,0.26418028,2.71033483
4843,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.74448,0.6749476,1.906323667,0.125800133,0.125800133,0.937829667,0.251600266,2.581271267
4847,flood_irr,buff_none,no_fence,flo,current condition,5.18231,3.877597253,15.40480765,0.001459751,0.001578866,0.1,0.003038617,19.2824049
4847,flood_irr,buff_none,fenced,flo_fence,alternative,5.18231,0.492393302,3.260276751,0.000308942,0.000334151,0.1,0.000643093,3.752670053
4847,flood_irr,buffer,no_fence,flo_buff,alternative,5.18231,0.497127853,3.165024583,0.000311912,0.000311912,0.1,0.000623824,3.662152436
4847,flood_irr,buffer,fenced,flo_buff_fence,alternative,5.18231,0.473455098,3.014309126,0.000297059,0.000297059,0.1,0.000594118,3.487764224
4847,sprinkler_irr,buff_none,no_fence,spr,alternative,5.18231,0.568885262,3.301246865,0.000283334,0.000306454,0.1,0.000589788,3.870132127
4847,sprinkler_irr,buff_none,fenced,spr_fence,alternative,5.18231,0.541795488,3.144044634,0.000269842,0.000291861,0.1,0.000561703,3.685840122
4847,sprinkler_irr,buffer,no_fence,spr_buff,alternative,5.18231,0.54700506,3.0521883,0.000272436,0.000272436,0.1,0.000544872,3.59919336
4847,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.18231,0.5209572,2.906846,0.000259463,0.000259463,0.1,0.000518926,3.4278032
4848,flood_irr,buff_none,no_fence,flo,current condition,3.47926,22.24542673,7.787791317,2.93365657,3.173042946,23.13276344,6.106699516,30.03321805
4848,flood_irr,buff_none,fenced,flo_fence,alternative,3.47926,2.824816093,1.648209803,0.620879698,0.671543481,4.895822949,1.292423179,4.473025896
4848,flood_irr,buffer,no_fence,flo_buff,alternative,3.47926,2.851977786,1.600055744,0.626849695,0.626849695,4.94289817,1.25369939,4.45203353
4848,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.47926,2.71616932,1.523862614,0.596999709,0.596999709,4.707522066,1.193999418,4.240031934
4848,sprinkler_irr,buff_none,no_fence,spr,alternative,3.47926,4.521270936,2.358904271,0.94354078,1.020533707,8.1754764,1.964074487,6.880175207
4848,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.47926,4.30597232,2.246575496,0.898610266,0.971936864,7.786168,1.87054713,6.552547816
4848,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.47926,4.3473759,2.1809396,0.90725075,0.90725075,7.861035,1.8145015,6.5283155
4848,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.47926,4.140358,2.077085333,0.864048333,0.864048333,7.4867,1.728096666,6.217443333
4850,flood_irr,buff_none,no_fence,flo,current condition,5.39087,8.318061264,7.483272671,1.031395589,1.115557469,7.453731727,2.146953058,15.80133393
4850,flood_irr,buff_none,fenced,flo_fence,alternative,5.39087,1.056261748,1.583761412,0.218284781,0.236096819,1.577509361,0.4543816,2.64002316
4850,flood_irr,buffer,no_fence,flo_buff,alternative,5.39087,1.066418111,1.537490276,0.220383673,0.220383673,1.59267772,0.440767346,2.603908387
4850,flood_irr,buffer,fenced,flo_buff_fence,alternative,5.39087,1.015636296,1.464276454,0.209889213,0.209889213,1.516835924,0.419778426,2.47991275
4850,sprinkler_irr,buff_none,no_fence,spr,alternative,5.39087,1.58754545,2.257482748,0.319722457,0.34581181,2.518273576,0.665534267,3.845028198
4850,sprinkler_irr,buff_none,fenced,spr_fence,alternative,5.39087,1.511948048,2.149983569,0.304497578,0.329344581,2.398355786,0.633842159,3.661931617
4850,sprinkler_irr,buffer,no_fence,spr_buff,alternative,5.39087,1.52648601,2.0871697,0.30742544,0.30742544,2.4214169,0.61485088,3.61365571
4850,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.39087,1.4537962,1.987780667,0.292786133,0.292786133,2.306111333,0.585572266,3.441576867
4851,flood_irr,buff_none,no_fence,flo,current condition,3.946,19.2312897,7.643667001,2.533000107,2.739692916,19.48076332,5.272693023,26.8749567
4851,flood_irr,buff_none,fenced,flo_fence,alternative,3.946,2.442068533,1.617707301,0.536084679,0.579829188,4.122912872,1.115913867,4.059775834
4851,flood_irr,buffer,no_fence,flo_buff,alternative,3.946,2.465549961,1.570444403,0.541239339,0.541239339,4.162556265,1.082478678,4.035994364
4851,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.946,2.34814282,1.495661336,0.515466037,0.515466037,3.9643393,1.030932074,3.843804156
4851,sprinkler_irr,buff_none,no_fence,spr,alternative,3.946,3.91455792,2.357255264,0.817479572,0.884185905,6.92052088,1.701665477,6.271813184
4851,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.946,3.7281504,2.245005013,0.778551974,0.842081815,6.590972266,1.620633789,5.973155413
4851,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.946,3.763998,2.179415,0.78603805,0.78603805,6.654347,1.5720761,5.943413
4851,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.946,3.58476,2.075633333,0.748607667,0.748607667,6.337473333,1.497215334,5.660393333
4852,flood_irr,buff_none,no_fence,flo,current condition,3.01268,18.05777867,7.673511155,2.370718899,2.564169561,18.18512694,4.93488846,25.73128983
4852,flood_irr,buff_none,fenced,flo_fence,alternative,3.01268,2.293051259,1.624023525,0.501739449,0.542681388,3.848704115,1.044420837,3.917074784
4852,flood_irr,buffer,no_fence,flo_buff,alternative,3.01268,2.315099829,1.576576092,0.506563867,0.506563867,3.885710885,1.013127734,3.891675921
4852,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.01268,2.20485698,1.50150104,0.482441778,0.482441778,3.700677034,0.964883556,3.70635802
4852,sprinkler_irr,buff_none,no_fence,spr,alternative,3.01268,3.618569136,2.332005312,0.752896872,0.814333257,6.35581856,1.567230129,5.950574448
4852,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.01268,3.44625632,2.22095744,0.71704464,0.775555483,6.053160534,1.492600123,5.66721376
4852,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.01268,3.4793934,2.15607,0.7239393,0.7239393,6.111364,1.4478786,5.6354634
4852,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.01268,3.313708,2.0534,0.689466,0.689466,5.820346667,1.378932,5.367108
4853,flood_irr,buff_none,no_fence,flo,current condition,14.8283,11.81395371,6.236753818,1.580105572,1.709042186,11.26647004,3.289147758,18.05070753
4853,flood_irr,buff_none,fenced,flo_fence,alternative,14.8283,1.500184598,1.319947898,0.334413878,0.36170205,2.384438104,0.696115928,2.820132496
4853,flood_irr,buffer,no_fence,flo_buff,alternative,14.8283,1.51460945,1.281384332,0.337629396,0.337629396,2.407365394,0.675258792,2.795993782
4853,flood_irr,buffer,fenced,flo_buff_fence,alternative,14.8283,1.44248519,1.22036603,0.321551805,0.321551805,2.292728946,0.64310361,2.66285122
4853,sprinkler_irr,buff_none,no_fence,spr,alternative,14.8283,2.452680048,1.977254464,0.52033436,0.562793644,4.09727136,1.083128004,4.429934512
4853,sprinkler_irr,buff_none,fenced,spr_fence,alternative,14.8283,2.33588576,1.88309949,0.495556534,0.535993947,3.9021632,1.031550481,4.21898525
4853,sprinkler_irr,buffer,no_fence,spr_buff,alternative,14.8283,2.3583462,1.8280829,0.5003215,0.5003215,3.939684,1.000643,4.1864291
4853,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,14.8283,2.246044,1.741031333,0.476496667,0.476496667,3.75208,0.952993334,3.987075333
4854,flood_irr,buff_none,no_fence,flo,current condition,4.94062,3.26514599,17.59980665,0.001390967,0.00150447,0.1,0.002895437,20.86495264
4854,flood_irr,buff_none,fenced,flo_fence,alternative,4.94062,0.414621713,3.724826804,0.000294384,0.000318406,0.1,0.00061279,4.139448517
4854,flood_irr,buffer,no_fence,flo_buff,alternative,4.94062,0.41860846,3.616002352,0.000297215,0.000297215,0.1,0.00059443,4.034610812
4854,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.94062,0.398674724,3.443811764,0.000283062,0.000283062,0.1,0.000566124,3.842486488
4854,sprinkler_irr,buff_none,no_fence,spr,alternative,4.94062,0.476953495,3.756035221,0.000269983,0.000292013,0.1,0.000561996,4.232988716
4854,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.94062,0.454241424,3.577176401,0.000257126,0.000278108,0.1,0.000535234,4.031417825
4854,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.94062,0.45860913,3.4726657,0.000259599,0.000259599,0.1,0.000519198,3.93127483
4854,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.94062,0.4367706,3.307300667,0.000247237,0.000247237,0.1,0.000494474,3.744071267
4856,flood_irr,buff_none,no_fence,flo,current condition,3.99381,3.240135531,17.68583575,0.001123474,0.001215149,0.1,0.002338623,20.92597128
4856,flood_irr,buff_none,fenced,flo_fence,alternative,3.99381,0.411445782,3.743034021,0.000237772,0.000257175,0.1,0.000494947,4.154479803
4856,flood_irr,buffer,no_fence,flo_buff,alternative,3.99381,0.415401991,3.633677628,0.000240059,0.000240059,0.1,0.000480118,4.049079619
4856,flood_irr,buffer,fenced,flo_buff_fence,alternative,3.99381,0.395620944,3.46064536,0.000228627,0.000228627,0.1,0.000457254,3.856266304
4856,sprinkler_irr,buff_none,no_fence,spr,alternative,3.99381,0.476078585,3.771368415,0.000218064,0.000235858,0.1,0.000453922,4.247447
4856,sprinkler_irr,buff_none,fenced,spr_fence,alternative,3.99381,0.453408176,3.591779443,0.00020768,0.000224626,0.1,0.000432306,4.045187619
4856,sprinkler_irr,buffer,no_fence,spr_buff,alternative,3.99381,0.45776787,3.4868421,0.000209677,0.000209677,0.1,0.000419354,3.94460997
4856,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,3.99381,0.4359694,3.320802,0.000199692,0.000199692,0.1,0.000399384,3.7567714
4857,flood_irr,buff_none,no_fence,flo,current condition,2.04914,6.812237135,8.972675147,0.823300611,0.890481941,5.848032268,1.713782552,15.78491228
4857,flood_irr,buff_none,fenced,flo_fence,alternative,2.04914,0.865045985,1.898978867,0.174243515,0.188461786,1.237678787,0.362705301,2.764024852
4857,flood_irr,buffer,no_fence,flo_buff,alternative,2.04914,0.873363735,1.843498346,0.175918934,0.175918934,1.249579544,0.351837868,2.716862081
4857,flood_irr,buffer,fenced,flo_buff_fence,alternative,2.04914,0.831774986,1.75571271,0.167541842,0.167541842,1.190075756,0.335083684,2.587487696
4857,sprinkler_irr,buff_none,no_fence,spr,alternative,2.04914,1.17947051,2.427415303,0.2284104,0.247048689,1.769410916,0.475459089,3.606885813
4857,sprinkler_irr,buff_none,fenced,spr_fence,alternative,2.04914,1.123305248,2.311824098,0.217533714,0.235284465,1.685153254,0.452818179,3.435129346
4857,sprinkler_irr,buffer,no_fence,spr_buff,alternative,2.04914,1.13410626,2.2442819,0.219625385,0.219625385,1.70135665,0.43925077,3.37838816
4857,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,2.04914,1.0801012,2.137411333,0.209167033,0.209167033,1.620339667,0.418334066,3.217512533
4858,flood_irr,buff_none,no_fence,flo,current condition,3.57798,6.084045464,8.950825646,0.729564807,0.789097295,5.09460054,1.518662102,15.03487111
