fieldID,irrigation,buffer,fence,treatment,scenario_type,area,OrganicN,NO3,OrganicP,SolubleP,Sediment,TotalP,TotalN,sed_norm,P_norm,N_norm
4713,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.24246,1.9037884,1.95736,0.38388,0.38388,3.125923333,0.76776,3.8611484,0.596270326,0.146450331,0.736514613
4914,flood_irr,buff_none,no_fence,flo,current condition,5.23252,41.12338017,9.742453094,5.375880544,5.814552397,43.90311646,11.19043294,50.86583326,8.390434525,2.138631661,9.721096768
4914,flood_irr,buff_none,fenced,flo_fence,alternative,5.23252,5.22201653,2.061894835,1.137752497,1.2305931,9.291664859,2.368345597,7.283911365,1.775753339,0.452620458,1.392046541
4914,flood_irr,buffer,no_fence,flo_buff,alternative,5.23252,5.272228227,2.001654564,1.148692424,1.148692424,9.38100779,2.297384848,7.273882791,1.79282789,0.439058971,1.390129955
4914,flood_irr,buffer,fenced,flo_buff_fence,alternative,5.23252,5.02116974,1.90633768,1.093992785,1.093992785,8.934293134,2.18798557,6.92750742,1.707455133,0.418151401,1.32393329
4914,sprinkler_irr,buff_none,no_fence,spr,alternative,5.23252,7.842237312,2.740042265,1.614908204,1.746684714,14.32376036,3.361592918,10.58227958,2.737449711,0.64244244,2.02240595
4914,sprinkler_irr,buff_none,fenced,spr_fence,alternative,5.23252,7.46879744,2.609564062,1.538007814,1.663509251,13.64167654,3.201517065,10.0783615,2.607094964,0.611849943,1.926100904
4914,sprinkler_irr,buffer,no_fence,spr_buff,alternative,5.23252,7.5406128,2.5333231,1.55279635,1.55279635,13.7728465,3.1055927,10.0739359,2.632163183,0.593517598,1.925255116
4914,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.23252,7.181536,2.412688667,1.478853667,1.478853667,13.11699667,2.957707334,9.594224667,2.50682208,0.565254855,1.833576301
4847,flood_irr,buff_none,no_fence,flo,current condition,5.18231,3.877597253,15.40480765,0.001459751,0.001578866,0.1,0.003038617,19.2824049,0.019296414,0.000586344,3.720812707
4847,flood_irr,buff_none,fenced,flo_fence,alternative,5.18231,0.492393302,3.260276751,0.000308942,0.000334151,0.1,0.000643093,3.752670053,0.019296414,0.000124094,0.724130755
4847,flood_irr,buffer,no_fence,flo_buff,alternative,5.18231,0.497127853,3.165024583,0.000311912,0.000311912,0.1,0.000623824,3.662152436,0.019296414,0.000120376,0.706664101
4847,flood_irr,buffer,fenced,flo_buff_fence,alternative,5.18231,0.473455098,3.014309126,0.000297059,0.000297059,0.1,0.000594118,3.487764224,0.019296414,0.000114643,0.673013429
4847,sprinkler_irr,buff_none,no_fence,spr,alternative,5.18231,0.568885262,3.301246865,0.000283334,0.000306454,0.1,0.000589788,3.870132127,0.019296414,0.000113808,0.746796723
4847,sprinkler_irr,buff_none,fenced,spr_fence,alternative,5.18231,0.541795488,3.144044634,0.000269842,0.000291861,0.1,0.000561703,3.685840122,0.019296414,0.000108389,0.711234975
4847,sprinkler_irr,buffer,no_fence,spr_buff,alternative,5.18231,0.54700506,3.0521883,0.000272436,0.000272436,0.1,0.000544872,3.59919336,0.019296414,0.000105141,0.694515257
4847,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.18231,0.5209572,2.906846,0.000259463,0.000259463,0.1,0.000518926,3.4278032,0.019296414,0.000100134,0.661443102
4711,flood_irr,buff_none,no_fence,flo,current condition,5.09239,7.877458314,6.938150683,0.9608325,1.039236432,6.945684668,2.000068932,14.815609,1.363934158,0.392756433,2.909362598
4711,flood_irr,buff_none,fenced,flo_fence,alternative,5.09239,1.000312167,1.468391679,0.203350793,0.219944218,1.469986173,0.423295011,2.468703846,0.288663314,0.083123054,0.48478295
4711,flood_irr,buffer,no_fence,flo_buff,alternative,5.09239,1.009930553,1.425491183,0.205306089,0.205306089,1.484120656,0.410612178,2.435421736,0.291438923,0.080632508,0.478247294
4711,flood_irr,buffer,fenced,flo_buff_fence,alternative,5.09239,0.961838622,1.35761065,0.195529609,0.195529609,1.413448244,0.391059218,2.319449272,0.277560879,0.076792865,0.455473613
4711,sprinkler_irr,buff_none,no_fence,spr,alternative,5.09239,1.644983995,2.179777251,0.32765875,0.354395704,2.604971096,0.682054454,3.824761246,0.511541947,0.133936021,0.751073906
4711,sprinkler_irr,buff_none,fenced,spr_fence,alternative,5.09239,1.566651424,2.075978334,0.312055952,0.337519718,2.480924854,0.64957567,3.642629758,0.487182807,0.127558115,0.715308481
4711,sprinkler_irr,buffer,no_fence,spr_buff,alternative,5.09239,1.58171538,2.0153266,0.31505649,0.31505649,2.5047799,0.63011298,3.59704198,0.491867257,0.123736199,0.706356343
4711,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.09239,5.452616356,1.919358667,0.3000538,0.3000538,2.385504667,0.6001076,7.371975023,0.468445007,0.117843999,1.447645413
4758,flood_irr,buff_none,no_fence,flo,current condition,5.08488,23.07997332,7.813966243,3.052497259,3.301581035,24.01172243,6.354078294,30.89393956,4.722180746,1.249602408,6.075647716
4758,flood_irr,buff_none,fenced,flo_fence,alternative,5.08488,2.930790262,1.653749469,0.646031166,0.698747309,5.081846016,1.344778475,4.584539731,0.999403332,0.264466118,0.901602345
4758,flood_irr,buffer,no_fence,flo_buff,alternative,5.08488,2.958970938,1.605433564,0.652243004,0.652243004,5.13070992,1.304486008,4.564404502,1.00901298,0.256542142,0.897642521
4758,flood_irr,buffer,fenced,flo_buff_fence,alternative,5.08488,2.81806756,1.528984346,0.621183813,0.621183813,4.8863904,1.242367626,4.347051906,0.960964743,0.24432585,0.854897639
4758,sprinkler_irr,buff_none,no_fence,spr,alternative,5.08488,4.703951616,2.366133253,0.98491848,1.065287828,8.52667088,2.050206308,7.070084869,1.67686767,0.403196596,1.390413317
4758,sprinkler_irr,buff_none,fenced,spr_fence,alternative,5.08488,4.47995392,2.253460241,0.9380176,1.014559836,8.120638934,1.952577436,6.733414161,1.597016829,0.383996758,1.324203159
4758,sprinkler_irr,buffer,no_fence,spr_buff,alternative,5.08488,4.5230304,2.1876232,0.947037,0.947037,8.198722,1.894074,6.7106536,1.61237276,0.372491386,1.319727034
4758,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.08488,4.307648,2.083450667,0.90194,0.90194,7.808306667,1.80388,6.391098667,1.535593105,0.354753701,1.256882889
4739,flood_irr,buff_none,no_fence,flo,current condition,5.03837,12.11578805,4.711010849,1.342569909,1.452123613,11.61473235,2.794693522,16.8267989,2.305255936,0.554682074,3.339730687
4739,flood_irr,buff_none,fenced,flo_fence,alternative,5.03837,1.538512768,0.997039333,0.284141779,0.307327748,2.458144412,0.591469527,2.535552101,0.487884854,0.117393031,0.503248491
4739,flood_irr,buffer,no_fence,flo_buff,alternative,5.03837,1.55330616,0.967909856,0.286873912,0.286873912,2.481780416,0.573747824,2.521216016,0.492576055,0.113875683,0.50040311
4739,flood_irr,buffer,fenced,flo_buff_fence,alternative,5.03837,1.4793392,0.92181891,0.273213249,0.273213249,2.363600396,0.546426498,2.40115811,0.469120052,0.108453031,0.47657439
4739,sprinkler_irr,buff_none,no_fence,spr,alternative,5.03837,4.781776272,1.726634873,0.972870808,1.052257066,8.75297696,2.025127874,6.508411145,1.737263631,0.401941079,1.291769192
4739,sprinkler_irr,buff_none,fenced,spr_fence,alternative,5.03837,4.55407264,1.644414165,0.926543626,1.002149586,8.336168534,1.928693212,6.198486805,1.654536791,0.382801027,1.230256374
4739,sprinkler_irr,buffer,no_fence,spr_buff,alternative,5.03837,4.5978618,1.596371,0.9354527,0.9354527,8.416324,1.8709054,6.1942328,1.670445799,0.371331482,1.229412052
4739,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.03837,4.378916,1.520353333,0.890907333,0.890907333,8.015546667,1.781814666,5.899269333,1.590900761,0.353649031,1.170868621
4752,flood_irr,buff_none,no_fence,flo,current condition,5.01739,38.33568681,5.440332495,5.02806196,5.438351816,41.33066727,10.46641378,43.77601931,8.237483486,2.086027552,8.724858803
4752,flood_irr,buff_none,fenced,flo_fence,alternative,5.01739,4.868023722,1.151393121,1.064140098,1.15097393,8.747231168,2.215114028,6.019416843,1.743382748,0.441487313,1.199710775
4752,flood_irr,buffer,no_fence,flo_buff,alternative,5.01739,4.914831642,1.117754047,1.074372214,1.074372214,8.83133916,2.148744428,6.032585689,1.760146044,0.428259399,1.202335415
4752,flood_irr,buffer,fenced,flo_buff_fence,alternative,5.01739,4.68079204,1.064527664,1.023211632,1.023211632,8.4107992,2.046423264,5.745319704,1.676329566,0.407866095,1.145081348
4752,sprinkler_irr,buff_none,no_fence,spr,alternative,5.01739,12.00713842,1.92448093,2.5036011,2.70789495,22.9497996,5.21149605,13.93161935,4.574051369,1.038686658,2.776666623
4752,sprinkler_irr,buff_none,fenced,spr_fence,alternative,5.01739,11.43536992,1.832838981,2.384382,2.578947571,21.856952,4.963329571,13.2682089,4.356239399,0.989225388,2.644444402
4752,sprinkler_irr,buffer,no_fence,spr_buff,alternative,5.01739,11.5453254,1.7792908,2.40730875,2.40730875,22.067115,4.8146175,13.3246162,4.398126317,0.95958606,2.655686761
4752,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,5.01739,10.995548,1.694562667,2.292675,2.292675,21.0163,4.58535,12.69011067,4.18869173,0.913891485,2.529225488
4854,flood_irr,buff_none,no_fence,flo,current condition,4.94062,3.26514599,17.59980665,0.001390967,0.00150447,0.1,0.002895437,20.86495264,0.020240375,0.000586047,4.223144593
4854,flood_irr,buff_none,fenced,flo_fence,alternative,4.94062,0.414621713,3.724826804,0.000294384,0.000318406,0.1,0.00061279,4.139448517,0.020240375,0.000124031,0.83783989
4854,flood_irr,buffer,no_fence,flo_buff,alternative,4.94062,0.41860846,3.616002352,0.000297215,0.000297215,0.1,0.00059443,4.034610812,0.020240375,0.000120315,0.816620346
4854,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.94062,0.398674724,3.443811764,0.000283062,0.000283062,0.1,0.000566124,3.842486488,0.020240375,0.000114586,0.777733663
4854,sprinkler_irr,buff_none,no_fence,spr,alternative,4.94062,0.476953495,3.756035221,0.000269983,0.000292013,0.1,0.000561996,4.232988716,0.020240375,0.00011375,0.856772777
4854,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.94062,0.454241424,3.577176401,0.000257126,0.000278108,0.1,0.000535234,4.031417825,0.020240375,0.000108333,0.815974073
4854,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.94062,0.45860913,3.4726657,0.000259599,0.000259599,0.1,0.000519198,3.93127483,0.020240375,0.000105088,0.795704756
4854,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.94062,0.4367706,3.307300667,0.000247237,0.000247237,0.1,0.000494474,3.744071267,0.020240375,0.000100083,0.757814053
4744,flood_irr,buff_none,no_fence,flo,current condition,4.86985,10.14892495,4.630171159,1.112213259,1.202969861,9.512833812,2.31518312,14.77909611,1.953414132,0.475411588,3.034815469
4744,flood_irr,buff_none,fenced,flo_fence,alternative,4.86985,1.288752375,0.979930404,0.235389049,0.254596796,2.013298161,0.489985845,2.268682779,0.41342098,0.100616209,0.465862969
4744,flood_irr,buffer,no_fence,flo_buff,alternative,4.86985,1.301144225,0.951300781,0.237652406,0.237652406,2.032656797,0.475304812,2.252445006,0.417396182,0.09760153,0.462528621
4744,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.86985,1.239184976,0.906000744,0.226335624,0.226335624,1.935863616,0.452671248,2.14518572,0.397520173,0.092953838,0.440503449
4744,sprinkler_irr,buff_none,no_fence,spr,alternative,4.86985,3.472924728,1.699051477,0.681964556,0.737612864,6.15301232,1.41957742,5.171976205,1.263491138,0.291503315,1.062040146
4744,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.86985,3.30754736,1.618144264,0.649490054,0.702488442,5.860011734,1.351978496,4.925691624,1.203324894,0.277622205,1.011466806
4744,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.86985,3.3393507,1.5708686,0.65573515,0.65573515,5.916358,1.3114703,4.9102193,1.214895325,0.269304044,1.008289639
4744,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.86985,3.180334,1.496065333,0.624509667,0.624509667,5.634626667,1.249019334,4.676399333,1.157043167,0.256480042,0.960275847
4694,flood_irr,buff_none,no_fence,flo,current condition,4.79263,14.21620559,7.579080919,1.82825907,1.97744501,13.74536925,3.80570408,21.79528651,2.868022203,0.794074252,4.547667254
4694,flood_irr,buff_none,fenced,flo_fence,alternative,4.79263,1.805232456,1.604038289,0.386933136,0.41850688,2.909072858,0.805440016,3.409270745,0.606988826,0.168058042,0.711356968
4694,flood_irr,buffer,no_fence,flo_buff,alternative,4.79263,1.82259046,1.557174745,0.390653647,0.390653647,2.937044712,0.781307294,3.379765205,0.612825257,0.163022661,0.705200528
4694,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.79263,1.735800438,1.483023566,0.372051092,0.372051092,2.79718544,0.744102184,3.218824004,0.583643102,0.155259677,0.67161955
4694,sprinkler_irr,buff_none,no_fence,spr,alternative,4.79263,2.916701424,2.300779412,0.601323268,0.650391246,4.99128448,1.251714514,5.217480836,1.041449993,0.261174869,1.0886467
4694,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.79263,2.77781088,2.191218488,0.572688826,0.619420235,4.753604266,1.192109061,4.969029368,0.991857136,0.248737971,1.036806381
4694,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.79263,2.8045206,2.1271999,0.57819545,0.57819545,4.799312,1.1563909,4.9317205,1.001394224,0.241285244,1.029021748
4694,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.79263,2.670972,2.025904667,0.550662333,0.550662333,4.570773333,1.101324666,4.696876667,0.953708785,0.229795471,0.980020712
4780,flood_irr,buff_none,no_fence,flo,current condition,4.7691,18.29477335,6.745249138,2.351804157,2.543711376,18.2013741,4.895515533,25.04002249,3.816521797,1.02650721,5.250471261
4780,flood_irr,buff_none,fenced,flo_fence,alternative,4.7691,2.323145822,1.427565956,0.497736329,0.538351614,3.852142667,1.036087943,3.750711778,0.807729481,0.217250203,0.786461131
4780,flood_irr,buffer,no_fence,flo_buff,alternative,4.7691,2.345483763,1.385858222,0.502522255,0.502522255,3.8891825,1.00504451,3.731341985,0.81549611,0.210740918,0.782399611
4780,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.7691,2.23379406,1.319864974,0.478592624,0.478592624,3.703983334,0.957185248,3.553659034,0.776662962,0.200705636,0.745142487
4780,sprinkler_irr,buff_none,no_fence,spr,alternative,4.7691,4.147086216,2.158348861,0.859254032,0.929369161,7.34519968,1.788623193,6.305435077,1.540164744,0.375044179,1.322143607
4780,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.7691,3.94960592,2.055570344,0.818337174,0.885113487,6.995428266,1.703450661,6.005176264,1.466823565,0.357184932,1.259184388
4780,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.7691,3.9875829,1.99551485,0.8262058,0.8262058,7.062692,1.6524116,5.98309775,1.480927638,0.3464829,1.254554895
4780,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.7691,3.797698,1.900490333,0.786862667,0.786862667,6.726373333,1.573725334,5.698188333,1.410407275,0.329983715,1.194814186
4962,flood_irr,buff_none,no_fence,flo,current condition,4.71701,2.591108007,14.55713378,0.001329827,0.001438341,0.1,0.002768168,17.14824179,0.02119987,0.000586848,3.635405011
4962,flood_irr,buff_none,fenced,flo_fence,alternative,4.71701,0.329029588,3.080874874,0.000281445,0.000304411,0.1,0.000585856,3.409904462,0.02119987,0.000124201,0.722895322
4962,flood_irr,buffer,no_fence,flo_buff,alternative,4.71701,0.332193334,2.990864107,0.000284151,0.000284151,0.1,0.000568302,3.323057441,0.02119987,0.000120479,0.704483866
4962,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.71701,0.316374604,2.848442006,0.00027062,0.00027062,0.1,0.00054124,3.16481661,0.02119987,0.000114742,0.670937015
4962,sprinkler_irr,buff_none,no_fence,spr,alternative,4.71701,0.27282943,3.270147782,0.000258116,0.000279178,0.1,0.000537294,3.542977212,0.02119987,0.000113906,0.751106572
4962,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.71701,0.259837552,3.114426459,0.000245825,0.000265884,0.1,0.000511709,3.374264011,0.02119987,0.000108482,0.715339592
4962,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.71701,0.26233599,3.02343545,0.000248189,0.000248189,0.1,0.000496378,3.28577144,0.02119987,0.000105231,0.696579282
4962,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.71701,0.2498438,2.879462333,0.00023637,0.00023637,0.1,0.00047274,3.129306133,0.02119987,0.00010022,0.66340884
4958,flood_irr,buff_none,no_fence,flo,current condition,4.68904,36.04063112,7.915419598,4.821779504,5.215236712,38.85510513,10.03701622,43.95605072,8.286366747,2.140526892,9.374211079
4958,flood_irr,buff_none,fenced,flo_fence,alternative,4.68904,4.576588078,1.675221079,1.020482435,1.103753801,8.223302672,2.124236236,6.251809157,1.753728412,0.453021564,1.333281259
4958,flood_irr,buffer,no_fence,flo_buff,alternative,4.68904,4.620593733,1.626277859,1.030294766,1.030294766,8.30237289,2.060589532,6.246871592,1.770591185,0.43944806,1.332228258
4958,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.68904,4.40056546,1.548836056,0.98123311,0.98123311,7.9070218,1.96246622,5.949401516,1.686277319,0.418521962,1.268788817
4958,sprinkler_irr,buff_none,no_fence,spr,alternative,4.68904,7.513813944,2.37979662,1.581332116,1.710368816,14.0109242,3.291700932,9.893610564,2.9880155,0.701998902,2.109943733
4958,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.68904,7.15601328,2.266472971,1.506030586,1.628922682,13.34373734,3.134953268,9.422486251,2.845729049,0.668570383,2.009470222
4958,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.68904,7.2248211,2.20025575,1.52051165,1.52051165,13.4720425,3.0410233,9.42507685,2.873091827,0.648538571,2.010022702
4958,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.68904,6.880782,2.095481667,1.448106333,1.448106333,12.83051667,2.896212666,8.976263667,2.736277931,0.617655782,1.914307335
4765,flood_irr,buff_none,no_fence,flo,current condition,4.49257,6.540730822,8.954318067,0.792464294,0.85712938,5.537112137,1.649593674,15.49504889,1.232504365,0.367182631,3.449038944
4765,flood_irr,buff_none,fenced,flo_fence,alternative,4.49257,0.830568993,1.895093771,0.16771731,0.181403043,1.171875584,0.349120353,2.725662764,0.260847485,0.07771061,0.606704573
4765,flood_irr,buffer,no_fence,flo_buff,alternative,4.49257,0.838555234,1.839726756,0.169329977,0.169329977,1.183143619,0.338659954,2.67828199,0.263355634,0.075382232,0.596158099
4765,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.49257,0.798624032,1.75212072,0.161266645,0.161266645,1.126803446,0.32253329,2.550744752,0.250814889,0.071792602,0.567769618
4765,sprinkler_irr,buff_none,no_fence,spr,alternative,4.49257,1.12422492,2.468165772,0.218263573,0.236073881,1.667226288,0.454337454,3.592390692,0.37110747,0.101130857,0.79962932
4765,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.49257,1.0706904,2.350634069,0.20787007,0.224832267,1.58783456,0.432702337,3.421324469,0.353435686,0.096315102,0.761551733
4765,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.49257,1.0809855,2.281958,0.20986882,0.20986882,1.6031022,0.41973764,3.3629435,0.356834106,0.093429293,0.748556728
4765,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.49257,1.02951,2.173293333,0.199875067,0.199875067,1.526764,0.399750134,3.202803333,0.339842006,0.088980279,0.71291117
4830,flood_irr,buff_none,no_fence,flo,current condition,4.43109,13.88007169,9.097470849,1.781875382,1.927276413,13.27041066,3.709151795,22.97754254,2.994841147,0.837074353,5.185528288
4830,flood_irr,buff_none,fenced,flo_fence,alternative,4.43109,1.762548786,1.925390656,0.377116483,0.407889188,2.808552521,0.785005671,3.687939442,0.633828814,0.177158593,0.832287189
4830,flood_irr,buffer,no_fence,flo_buff,alternative,4.43109,1.77949637,1.869138488,0.380742603,0.380742603,2.835557834,0.761485206,3.648634858,0.639923322,0.171850539,0.823417005
4830,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.43109,1.694758448,1.780131894,0.362612003,0.362612003,2.70053127,0.725224006,3.474890342,0.609450783,0.16366718,0.784206672
4830,sprinkler_irr,buff_none,no_fence,spr,alternative,4.43109,2.43347832,2.452782987,0.496620124,0.537144326,4.04259492,1.03376445,4.886261307,0.912325166,0.233298003,1.102722199
4830,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.43109,2.3175984,2.335983797,0.472971546,0.511566024,3.8500904,0.98453757,4.653582197,0.868881111,0.222188574,1.050211618
4830,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.43109,2.339883,2.26773575,0.47751935,0.47751935,3.8871105,0.9550387,4.60761875,0.877235737,0.215531325,1.039838674
4830,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.43109,2.22846,2.159748333,0.454780333,0.454780333,3.70201,0.909560666,4.388208333,0.835462606,0.205267929,0.990322547
4687,flood_irr,buff_none,no_fence,flo,current condition,4.41631,6.962557526,6.05763421,0.858565184,0.928624103,6.15681766,1.787189287,13.02019174,1.394109032,0.404679311,2.948206023
4687,flood_irr,buff_none,fenced,flo_fence,alternative,4.41631,0.884134289,1.282038986,0.181706917,0.196534201,1.303030192,0.378241118,2.166173275,0.29504953,0.085646415,0.490493936
4687,flood_irr,buffer,no_fence,flo_buff,alternative,4.41631,0.89263558,1.244582966,0.183454099,0.183454099,1.315559329,0.366908198,2.137218546,0.297886545,0.083080263,0.483937619
4687,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.41631,0.850129124,1.18531711,0.174718189,0.174718189,1.252913646,0.349436378,2.035446234,0.283701472,0.07912406,0.46089297
4687,sprinkler_irr,buff_none,no_fence,spr,alternative,4.41631,1.627422451,2.102096739,0.328316971,0.355107636,2.607120152,0.683424607,3.72951919,0.590339028,0.154750144,0.844487636
4687,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.41631,1.549926144,2.001996894,0.31268283,0.338197749,2.482971574,0.650880579,3.551923038,0.562227646,0.147381089,0.804273939
4687,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.41631,1.56482928,1.9435066,0.315689395,0.315689395,2.5068463,0.63137879,3.50833588,0.567633681,0.142965233,0.794404351
4687,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.41631,1.4903136,1.850958667,0.300656567,0.300656567,7.822745906,0.601313134,3.341272267,1.771330796,0.136157365,0.756575573
4895,flood_irr,buff_none,no_fence,flo,current condition,4.39135,36.95402988,5.429328454,4.841266226,5.23631355,39.71343531,10.07757978,42.38335833,9.043559568,2.294870548,9.651555519
4895,flood_irr,buff_none,fenced,flo_fence,alternative,4.39135,4.692575222,1.149064223,1.024606609,1.108214508,8.404959853,2.132821117,5.841639445,1.913980861,0.485686888,1.3302605
4895,flood_irr,buffer,no_fence,flo_buff,alternative,4.39135,4.737696138,1.11549319,1.034458596,1.034458596,8.485776775,2.068917192,5.853189328,1.932384523,0.471134661,1.332890644
4895,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.39135,4.51209156,1.062374466,0.985198663,0.985198663,8.081692166,1.970397326,5.574466026,1.840366212,0.448699677,1.26941966
4895,sprinkler_irr,buff_none,no_fence,spr,alternative,4.39135,11.46785203,1.951775105,2.390334128,2.585385393,21.86723812,4.975719521,13.41962713,4.979616318,1.133072864,3.055922923
4895,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.39135,10.92176384,1.858833434,2.276508694,2.462271803,20.82594106,4.738780497,12.78059727,4.74249173,1.079117013,2.910402785
4895,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.39135,11.0267808,1.8045258,2.2983982,2.2983982,21.0261905,4.5967964,12.8313066,4.788092614,1.046784337,2.921950334
4895,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.39135,10.501696,1.718596,2.188950667,2.188950667,20.02494333,4.377901334,12.220292,4.560088203,0.996937464,2.782809842
4917,flood_irr,buff_none,no_fence,flo,current condition,4.36862,11.18182007,4.655177691,1.313645319,1.420838777,10.9313264,2.734484096,15.83699776,2.502237869,0.625937732,3.625171738
4917,flood_irr,buff_none,fenced,flo_fence,alternative,4.36862,1.41991366,0.985222792,0.278020173,0.300706619,2.313508232,0.578726792,2.405136452,0.529574152,0.132473594,0.550548332
4917,flood_irr,buffer,no_fence,flo_buff,alternative,4.36862,1.433566676,0.956438546,0.280693444,0.280693444,2.335753504,0.561386888,2.390005222,0.534666211,0.128504399,0.547084714
4917,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.36862,1.365301596,0.910893854,0.267327089,0.267327089,2.224527146,0.534654178,2.27619545,0.509205915,0.122385142,0.521033061
4917,sprinkler_irr,buff_none,no_fence,spr,alternative,4.36862,3.65827644,1.760466402,0.718710356,0.777357121,6.57773844,1.496067477,5.418742842,1.505678782,0.342457682,1.240378619
4917,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.36862,3.4840728,1.676634669,0.684486054,0.740340116,6.2645128,1.42482617,5.160707469,1.433979792,0.326150173,1.18131297
4917,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.36862,3.5175735,1.62765015,0.69106765,0.69106765,6.3247485,1.3821353,5.14522365,1.447768059,0.31637801,1.177768643
4917,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.36862,3.35007,1.550143,0.658159667,0.658159667,6.02357,1.316319334,4.900213,1.378826723,0.30131239,1.121684422
4859,flood_irr,buff_none,no_fence,flo,current condition,4.33175,6.615741165,8.794224494,0.805680608,0.871424146,5.664206277,1.677104754,15.40996566,1.307602303,0.387165638,3.557445757
4859,flood_irr,buff_none,fenced,flo_fence,alternative,4.33175,0.840094116,1.861211533,0.170514415,0.184428391,1.198773815,0.354942806,2.701305649,0.276741228,0.081939818,0.623606083
4859,flood_irr,buffer,no_fence,flo_buff,alternative,4.33175,0.848171944,1.806834421,0.172153977,0.172153977,1.210300487,0.344307954,2.655006365,0.279402202,0.079484724,0.612917727
4859,flood_irr,buffer,fenced,flo_buff_fence,alternative,4.33175,0.807782804,1.720794686,0.163956168,0.163956168,1.15266713,0.327912336,2.52857749,0.266097335,0.075699737,0.583731169
4859,sprinkler_irr,buff_none,no_fence,spr,alternative,4.33175,1.139003611,2.458693066,0.222489832,0.240645002,1.707700904,0.463134834,3.597696677,0.394228869,0.106916335,0.830541162
4859,sprinkler_irr,buff_none,fenced,spr_fence,alternative,4.33175,1.084765344,2.341612443,0.211895078,0.229185716,1.626381814,0.441080794,3.426377787,0.375456066,0.101825081,0.790991582
4859,sprinkler_irr,buffer,no_fence,spr_buff,alternative,4.33175,1.09519578,2.27319995,0.21393253,0.21393253,1.6420201,0.42786506,3.36839573,0.37906622,0.098774181,0.777606217
4859,sprinkler_irr,buffer,fenced,spr_buff_fence,alternative,4.33175,1.0430436,2.164952333,0.203745267,0.203745267,1.563828667,0.407490534,3.207995933,0.361015448,0.094070649,0.740577349
4903,flood_irr,buff_none,no_fence,flo,current condition,4.31191,25.03532845,5.857335878,3.326894164,3.598368728,26.04964537,6.925262892,30.89266433,6.041324,1.606077792,7.164496553
4903,flood_irr,buff_none,fenced,flo_fence,alternative,4.31191,3.179089326,1.239647805,0.704104585,0.76155952,5.513152459,1.465664105,4.418737131,1.27858709,0.339910644,1.024774898
4903,flood_irr,buffer,no_fence,flo_buff,alternative,4.31191,3.209657493,1.203430284,0.710874822,0.710874822,5.56616354,1.421749644,4.413087777,1.290881196,0.329726187,1.023464724
